glottocode,EA001,EA002,EA003,EA004,EA005,EA033,soc_id,xd_id,pref_name_for_society,year,EA006,EA007,EA008,EA009,EA010,EA011,EA012,EA013,EA014,EA015,EA016,EA017,EA018,EA019,EA020,EA021,EA022,EA023,EA024,EA025,EA026,EA027,EA028,EA029,EA030,EA031,EA032,EA034,EA035,EA036,EA037,EA038,EA039,EA040,EA041,EA042,EA043,EA044,EA045,EA046,EA047,EA048,EA049,EA050,EA051,EA052,EA053,EA054,EA055,EA056,EA057,EA058,EA059,EA060,EA061,EA062,EA063,EA064,EA065,EA066,EA067,EA068,EA069,EA070,EA071,EA072,EA073,EA074,EA075,EA076,EA077,EA078,EA079,EA080,EA081,EA082,EA083,EA084,EA085,EA086,EA087,EA088,EA090,EA094,EA112,EA113,EA201,EA202,name,isocodes,level,macroarea,latitude,longitude,REF#,Language,NAME2,Family,Continent,Country,Latitude,|Latitude|,Lat bin,Longitude,ln[N],ln[A],MGS,ln[PET],ln[AET],ln[Biomass],AGPOT,ln[NPP],T,1/kT,ln[Precip],Elev,MinElev,MaxElev,ElevRange,Sigmaelev,ln[Rivers],Foraging,Agriculture,distlat,distlon,society_id,society_name,society_xd_id,language_name,language_family,variable_id,npp,code_label,focal_year,sub_case,comment,popd
tolo1259,4,2,4,0,0,1,Nb6,xd1103,Tolowa,1870,1,8,4,6,8,1,8,3,9,6,1,3,3,1,1,9,9,3,3,15,9,5,1,1,3,NA,2,1,5,3,1,1,1,1,1,8,1,9,9,8,9,1,NA,5,1,1,9,9,10,10,9,10,9,NA,9,9,9,10,10,2,9,1,9,2,3,1,1,1,9,7,1,2,5,1,3,8,3,NA,NA,NA,NA,NA,2,59,7,NA,2,NA,Tolowa-Chetco,tol,language,North America,41.9192,-124.1,5920,Tolowa,TOLOWA,Eyak-Athabaskan,Americas,United States,41.91929189,41.91929189,42,-124.1029411,0,4.688997589,6.381565653,6.845307105,6.525794193,9.222242337,0.160753133,6.545216207,101.5741657,NA,7.488156807,311.9088454,11.42502715,629.6597807,618.2347536,177.3544166,NA,100,0,9.19E-05,0.00294111,WNAI33,Chetco,xd1422,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,3.373932086,NA,NA,NA,,-4.688997589
tolo1259,4,2,4,0,0,1,Nb6,xd1103,Tolowa,1870,1,8,4,6,8,1,8,3,9,6,1,3,3,1,1,9,9,3,3,15,9,5,1,1,3,NA,2,1,5,3,1,1,1,1,1,8,1,9,9,8,9,1,NA,5,1,1,9,9,10,10,9,10,9,NA,9,9,9,10,10,2,9,1,9,2,3,1,1,1,9,7,1,2,5,1,3,8,3,NA,NA,NA,NA,NA,2,59,7,NA,2,NA,Tolowa-Chetco,tol,language,North America,41.9192,-124.1,5920,Tolowa,TOLOWA,Eyak-Athabaskan,Americas,United States,41.91929189,41.91929189,42,-124.1029411,0,4.688997589,6.381565653,6.845307105,6.525794193,9.222242337,0.160753133,6.545216207,101.5741657,NA,7.488156807,311.9088454,11.42502715,629.6597807,618.2347536,177.3544166,NA,100,0,9.19E-05,0.00294111,Nb6,Tolowa,xd1103,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.630360672,NA,NA,NA,,-4.688997589
tolo1259,4,2,4,0,0,1,Nb6,xd1103,Tolowa,1870,1,8,4,6,8,1,8,3,9,6,1,3,3,1,1,9,9,3,3,15,9,5,1,1,3,NA,2,1,5,3,1,1,1,1,1,8,1,9,9,8,9,1,NA,5,1,1,9,9,10,10,9,10,9,NA,9,9,9,10,10,2,9,1,9,2,3,1,1,1,9,7,1,2,5,1,3,8,3,NA,NA,NA,NA,NA,2,59,7,NA,2,NA,Tolowa-Chetco,tol,language,North America,41.9192,-124.1,5920,Tolowa,TOLOWA,Eyak-Athabaskan,Americas,United States,41.91929189,41.91929189,42,-124.1029411,0,4.688997589,6.381565653,6.845307105,6.525794193,9.222242337,0.160753133,6.545216207,101.5741657,NA,7.488156807,311.9088454,11.42502715,629.6597807,618.2347536,177.3544166,NA,100,0,9.19E-05,0.00294111,WNAI35,Tolowa,xd1103,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.630360672,NA,NA,NA,,-4.688997589
tolo1259,4,2,4,0,0,1,Nb6,xd1103,Tolowa,1870,1,8,4,6,8,1,8,3,9,6,1,3,3,1,1,9,9,3,3,15,9,5,1,1,3,NA,2,1,5,3,1,1,1,1,1,8,1,9,9,8,9,1,NA,5,1,1,9,9,10,10,9,10,9,NA,9,9,9,10,10,2,9,1,9,2,3,1,1,1,9,7,1,2,5,1,3,8,3,NA,NA,NA,NA,NA,2,59,7,NA,2,NA,Tolowa-Chetco,tol,language,North America,41.9192,-124.1,5920,Tolowa,TOLOWA,Eyak-Athabaskan,Americas,United States,41.91929189,41.91929189,42,-124.1029411,0,4.688997589,6.381565653,6.845307105,6.525794193,9.222242337,0.160753133,6.545216207,101.5741657,NA,7.488156807,311.9088454,11.42502715,629.6597807,618.2347536,177.3544166,NA,100,0,9.19E-05,0.00294111,B178,Tolowa,xd1103,Tolowa-Chetco,Athabaskan-Eyak-Tlingit,MonthlyMeanNetPrimaryProduction,2.630360672,NA,NA,NA,,-4.688997589
toma1245,0,1,2,1,6,2,Af11,xd188,Toma,1935,1,8,5,5,8,1,8,9,11,6,2,4,3,1,1,9,9,13,2,15,9,NA,3,6,7,4,3,2,8,NA,6,5,1,7,1,6,1,1,1,1,6,NA,NA,NA,1,2,NA,5,3,9,9,9,NA,NA,NA,9,9,NA,9,1,9,1,9,4,2,1,2,6,4,6,4,NA,2,3,2,4,8,NA,NA,NA,NA,NA,NA,NA,5,NA,2,150000,Toma,tod,language,Africa,8.20383,-9.23439,1706,Toma,TOMA,Niger-Congo,Africa,Guinea,8.3766004,8.3766004,8,-9.4107033,12.30138283,8.470389016,10.6065466,7.589510968,7.308876239,9.30038545,0.343981988,6.957012815,238.3954432,22.68522233,7.806145747,585.3622338,426.7950022,1102.274756,675.4797534,115.4851859,1.791759469,30,70,0.1727704,0.1763133,Af11,Toma,xd188,Toma,Mande,MonthlyMeanNetPrimaryProduction,0.879325148,NA,NA,NA,,3.830993809
tong1321,1,0,4,1,4,1,Ac13,xd37,Tonga,1951.5,1,8,2,2,1,1,1,9,10,2,9,1,1,4,3,9,9,1,3,2,2,5,3,5,6,2,3,2,NA,NA,NA,NA,1,3,1,8,3,1,NA,NA,8,8,NA,NA,NA,1,NA,6,3,NA,NA,9,9,NA,NA,NA,9,NA,9,1,9,1,9,4,2,2,3,2,NA,2,NA,NA,2,2,NA,4,8,NA,NA,NA,NA,NA,NA,NA,3,NA,2,50000,Tonga (Nyasa),tog,language,Africa,-12.0816,34.0613,1737,Tonga,TONGA,Niger-Congo,Africa,Malawi,-11.74127214,11.74127214,12,34.04933886,12.04355372,8.429685622,7.927636239,7.323045152,6.87219392,9.580382299,0.524861267,6.652279136,208.0396858,24.11631515,7.233268806,943.3576115,476.3308714,1842.818281,1366.48741,329.1190066,NA,50,50,0.34032786,0.01196114,Ac13,Tonga,xd37,Tonga (Nyasa),Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.19416996,NA,NA,NA,,3.613868094
tong1325,0,0,3,1,6,3,Ii12,xd878,Tongans,1920.5,6,8,2,2,10,1,10,9,1,2,9,1,1,1,1,4,9,8,7,15,9,4,4,5,7,NA,3,1,5,3,6,1,1,2,1,6,5,9,9,9,9,1,1,NA,NA,2,1,2,10,10,10,10,9,9,NA,NA,9,9,9,4,9,1,9,1,1,1,1,6,NA,NA,NA,3,3,3,7,8,8,NA,NA,NA,NA,NA,NA,NA,6,NA,2,24000,Tonga (Tonga Islands),ton,language,Papunesia,-21.17,-175.25,4060,Tongan,TONGAN,Austronesian,Pacific,Tonga,-20.21511631,20.21511631,20,-174.7811747,11.4752236,6.42806529,12,7.104542002,7.076874231,NA,NA,NA,240.6273653,NA,7.500530773,23.46114697,-21.77155109,123,144.7715511,25.29676944,NA,30,70,0.95488369,0.46882531,Ii12,Tongans,xd878,Tonga (Tonga Islands),Austronesian,MonthlyMeanNetPrimaryProduction,2.923310894,NA,NA,NA,,5.047158308
topo1242,1,1,0,5,3,2,Aj24,xd400,Toposa,1939,1,8,5,5,8,1,8,9,11,NA,NA,4,4,1,1,9,9,NA,NA,NA,NA,NA,3,6,3,NA,3,2,NA,NA,1,2,1,7,2,4,1,1,NA,NA,6,NA,NA,NA,1,9,2,5,3,NA,NA,9,NA,NA,NA,9,10,9,9,NA,NA,1,9,NA,NA,1,1,7,1,7,1,6,2,2,11,3,8,2,2,11,2,8,NA,NA,NA,NA,2,34000,Toposa,toq,language,Africa,5.15904,34.2159,629,Toposa,TOPOSA,Nilo-Saharan,Africa,South Sudan,5.11524875,5.11524875,5,34.20391581,11.51292546,9.995161202,4.668160521,7.557659194,6.259362454,6.388631028,0.65730844,6.319821447,267.2864025,21.4725027,6.431764427,546.0915919,425,1262.231788,837.2317881,123.7924046,0.693147181,20,80,0.04379125,0.01198419,Aj24,Toposa,xd400,Toposa,Nilotic,MonthlyMeanNetPrimaryProduction,0.366517416,NA,NA,NA,,1.517764263
tour1242,1,0,0,1,8,NA,Af53,xd234,Tura,1950,1,8,8,6,8,1,8,9,11,6,1,4,4,1,1,9,9,NA,NA,NA,NA,NA,3,6,7,3,NA,2,NA,NA,6,NA,1,3,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,4,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10600,Toura (Côte d'Ivoire),neb,language,Africa,7.76747,-7.33105,2515,Toura,TOURA,Niger-Congo,Africa,CÃ´te dâ€™Ivoire,7.79499121,7.79499121,8,-7.3651219,10.81977828,7.693493226,10.02011572,7.452538914,7.01838039,9.498303367,0.218670865,6.823656123,241.9180833,22.53007415,7.311674585,516.2651503,255.1546329,927.4137279,672.2590949,155.8271499,0,10,90,0.02752121,0.0340719,Af53,Tura,xd234,Toura (Côte d'Ivoire),Mande,MonthlyMeanNetPrimaryProduction,2.233071887,NA,NA,NA,,3.126285058
trum1247,2,1,3,0,4,1,Si2,xd1399,Trumai,1930,3,8,8,2,10,1,10,9,11,3,9,1,1,1,1,6,9,1,3,1,1,5,3,5,7,1,3,1,2,5,1,NA,1,1,1,6,4,9,9,NA,9,1,1,5,1,1,9,3,10,10,NA,10,9,9,9,9,9,10,9,1,9,1,9,2,2,1,1,1,9,NA,NA,6,3,2,8,8,8,NA,NA,NA,NA,NA,2,11,1,NA,2,NA,Trumai,tpy,language,South America,-11.8119,-53.5717,4138,KamayurÃ¡,KAMAYURA,Tupian,Americas,Brazil,-12.26802613,12.26802613,12,-53.46178329,5.991464547,6.414622183,10,7.578911899,7.210192616,9.792824893,0.059022248,6.895669795,248.8491857,NA,7.684466233,310.0579009,280.7459959,330.9246954,50.17869941,13.73819027,NA,60,40,0.45612613,0.10991671,SCCS175,Trumai,xd1399,Trumai,,MonthlyMeanNetPrimaryProduction,2.633070513,NA,NA,NA,,-0.423157636
trum1247,2,1,3,0,4,1,Si2,xd1399,Trumai,1930,3,8,8,2,10,1,10,9,11,3,9,1,1,1,1,6,9,1,3,1,1,5,3,5,7,1,3,1,2,5,1,NA,1,1,1,6,4,9,9,NA,9,1,1,5,1,1,9,3,10,10,NA,10,9,9,9,9,9,10,9,1,9,1,9,2,2,1,1,1,9,NA,NA,6,3,2,8,8,8,NA,NA,NA,NA,NA,2,11,1,NA,2,NA,Trumai,tpy,language,South America,-11.8119,-53.5717,4138,KamayurÃ¡,KAMAYURA,Tupian,Americas,Brazil,-12.26802613,12.26802613,12,-53.46178329,5.991464547,6.414622183,10,7.578911899,7.210192616,9.792824893,0.059022248,6.895669795,248.8491857,NA,7.684466233,310.0579009,280.7459959,330.9246954,50.17869941,13.73819027,NA,60,40,0.45612613,0.10991671,Si2,Trumai,xd1399,Trumai,,MonthlyMeanNetPrimaryProduction,2.326436851,NA,NA,NA,,-0.423157636
trum1247,2,1,3,0,4,1,Si2,xd1399,Trumai,1930,3,8,8,2,10,1,10,9,11,3,9,1,1,1,1,6,9,1,3,1,1,5,3,5,7,1,3,1,2,5,1,NA,1,1,1,6,4,9,9,NA,9,1,1,5,1,1,9,3,10,10,NA,10,9,9,9,9,9,10,9,1,9,1,9,2,2,1,1,1,9,NA,NA,6,3,2,8,8,8,NA,NA,NA,NA,NA,2,11,1,NA,2,NA,Trumai,tpy,language,South America,-11.8119,-53.5717,2600,Trumai,TRUMAI,Language isolate,Americas,Brazil,-12.10441169,12.10441169,12,-53.35110958,3.931825633,7.606602365,10,7.578815661,7.20238627,9.784636186,0.052065062,6.886513172,249.9329978,22.18485816,7.687103992,305.5063587,277.303473,344.4818478,67.17837475,17.38840813,1.609437912,60,40,0.29251169,0.22059042,SCCS175,Trumai,xd1399,Trumai,,MonthlyMeanNetPrimaryProduction,2.633070513,NA,NA,NA,,-3.674776733
trum1247,2,1,3,0,4,1,Si2,xd1399,Trumai,1930,3,8,8,2,10,1,10,9,11,3,9,1,1,1,1,6,9,1,3,1,1,5,3,5,7,1,3,1,2,5,1,NA,1,1,1,6,4,9,9,NA,9,1,1,5,1,1,9,3,10,10,NA,10,9,9,9,9,9,10,9,1,9,1,9,2,2,1,1,1,9,NA,NA,6,3,2,8,8,8,NA,NA,NA,NA,NA,2,11,1,NA,2,NA,Trumai,tpy,language,South America,-11.8119,-53.5717,2600,Trumai,TRUMAI,Language isolate,Americas,Brazil,-12.10441169,12.10441169,12,-53.35110958,3.931825633,7.606602365,10,7.578815661,7.20238627,9.784636186,0.052065062,6.886513172,249.9329978,22.18485816,7.687103992,305.5063587,277.303473,344.4818478,67.17837475,17.38840813,1.609437912,60,40,0.29251169,0.22059042,Si2,Trumai,xd1399,Trumai,,MonthlyMeanNetPrimaryProduction,2.326436851,NA,NA,NA,,-3.674776733
tsam1247,0,1,0,3,6,2,Ca17,xd423,Tsamai,1950.5,1,8,5,5,8,1,8,9,11,NA,NA,4,4,1,1,9,9,NA,NA,NA,NA,NA,6,6,5,NA,2,NA,NA,NA,6,NA,1,7,2,7,1,9,9,8,9,NA,1,NA,1,9,2,4,10,10,9,10,NA,9,NA,9,10,9,9,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,4,8,NA,NA,NA,NA,NA,NA,NA,8,NA,2,1000,Tsamai,tsb,language,Africa,5.3097,36.9139,1690,Sidamo,SIDAMO,Afro-Asiatic,Africa,Ethiopia,6.72800276,6.72800276,7,38.39533935,14.90743386,8.485803433,10.61430922,7.403681264,6.904311864,7.478196146,0.947487946,6.755877243,180.1984984,25.59735425,7.087937876,1954.814686,1176,3069.26999,1893.26999,461.7101136,0,10,90,1.41830276,1.48143935,Ca17,Tsamai,xd423,Tsamai,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.805570652,NA,NA,NA,,6.421630426
tsam1247,0,1,0,3,6,2,Ca17,xd423,Tsamai,1950.5,1,8,5,5,8,1,8,9,11,NA,NA,4,4,1,1,9,9,NA,NA,NA,NA,NA,6,6,5,NA,2,NA,NA,NA,6,NA,1,7,2,7,1,9,9,8,9,NA,1,NA,1,9,2,4,10,10,9,10,NA,9,NA,9,10,9,9,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,4,8,NA,NA,NA,NA,NA,NA,NA,8,NA,2,1000,Tsamai,tsb,language,Africa,5.3097,36.9139,3115,Tsamai,TSAMAI,Afro-Asiatic,Africa,Ethiopia,5.37259305,5.37259305,5,36.9371642,9.798127037,7.202892132,5.884671984,7.481681829,6.22765355,6.454648172,0.445105033,6.806825546,251.3067972,22.12674556,6.377977146,822.4382668,526.9024225,1879.919291,1353.016868,325.1735467,0.693147181,10,90,0.06289305,0.0232642,Ca17,Tsamai,xd423,Tsamai,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.805570652,NA,NA,NA,,2.595234904
tsam1247,0,1,0,3,6,2,Ca17,xd423,Tsamai,1950.5,1,8,5,5,8,1,8,9,11,NA,NA,4,4,1,1,9,9,NA,NA,NA,NA,NA,6,6,5,NA,2,NA,NA,NA,6,NA,1,7,2,7,1,9,9,8,9,NA,1,NA,1,9,2,4,10,10,9,10,NA,9,NA,9,10,9,9,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,4,8,NA,NA,NA,NA,NA,NA,NA,8,NA,2,1000,Tsamai,tsb,language,Africa,5.3097,36.9139,3758,Dime,DIME,Afro-Asiatic,Africa,Ethiopia,6.15739676,6.15739676,6,36.31750351,6.345636361,6.702794779,8.838002881,7.486923015,6.899278921,7.933463091,0.656884086,7.087601714,245.4941888,NA,6.980374319,984.7201912,503.989528,2198.863369,1694.873841,375.5955312,NA,10,90,0.84769676,0.59639649,Ca17,Tsamai,xd423,Tsamai,Afro-Asiatic,MonthlyMeanNetPrimaryProduction,0.805570652,NA,NA,NA,,-0.357158418
tson1249,0,1,1,3,5,3,Ab4,xd27,Tsonga,1920,1,8,8,4,8,1,8,9,11,6,1,4,3,1,1,9,9,12,5,15,9,6,3,6,7,NA,2,NA,8,5,6,3,1,7,2,6,1,1,9,9,6,1,1,6,1,1,1,5,3,10,10,9,9,9,9,9,9,9,9,4,9,1,9,1,1,1,2,1,9,7,1,6,2,2,2,4,8,NA,NA,NA,NA,NA,5,12,6,NA,2,NA,Tsonga,tso,language,Africa,-23.5754,31.8105,187,Tsonga,TSONGA,Niger-Congo,Africa,Mozambique,-23.50263638,23.50263638,24,32.87862158,14.35200393,11.50444233,4.7347999,7.490460395,6.191321023,8.620278166,0.187290039,5.907245079,238.9711215,22.65972174,6.358632892,129.1957156,4.400062877,521.7330885,517.3330257,91.35070104,3.63758616,20,80,0.07276362,1.06812158,Ab4,Tsonga,xd27,Tsonga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.369540514,NA,NA,NA,,2.847561595
tson1249,0,1,1,3,5,3,Ab4,xd27,Tsonga,1920,1,8,8,4,8,1,8,9,11,6,1,4,3,1,1,9,9,12,5,15,9,6,3,6,7,NA,2,NA,8,5,6,3,1,7,2,6,1,1,9,9,6,1,1,6,1,1,1,5,3,10,10,9,9,9,9,9,9,9,9,4,9,1,9,1,1,1,2,1,9,7,1,6,2,2,2,4,8,NA,NA,NA,NA,NA,5,12,6,NA,2,NA,Tsonga,tso,language,Africa,-23.5754,31.8105,187,Tsonga,TSONGA,Niger-Congo,Africa,Mozambique,-23.50263638,23.50263638,24,32.87862158,14.35200393,11.50444233,4.7347999,7.490460395,6.191321023,8.620278166,0.187290039,5.907245079,238.9711215,22.65972174,6.358632892,129.1957156,4.400062877,521.7330885,517.3330257,91.35070104,3.63758616,20,80,0.07276362,1.06812158,SCCS3,Tsonga,xd27,Tsonga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.633331275,NA,NA,NA,,2.847561595
tson1249,0,1,1,3,5,3,Ab4,xd27,Tsonga,1920,1,8,8,4,8,1,8,9,11,6,1,4,3,1,1,9,9,12,5,15,9,6,3,6,7,NA,2,NA,8,5,6,3,1,7,2,6,1,1,9,9,6,1,1,6,1,1,1,5,3,10,10,9,9,9,9,9,9,9,9,4,9,1,9,1,1,1,2,1,9,7,1,6,2,2,2,4,8,NA,NA,NA,NA,NA,5,12,6,NA,2,NA,Tsonga,tso,language,Africa,-23.5754,31.8105,1448,Tsonga,TSONGA,Niger-Congo,Africa,South Africa,-23.73639576,23.73639576,24,30.93158421,14.639686,8.682491466,4.439991585,7.400079517,6.259761764,8.711943644,0.286209473,6.108751484,218.2132938,23.61699023,6.437512993,463.1070693,316.230885,760.6298306,444.3989456,69.29671353,1.098612289,20,80,0.16099576,0.87891579,Ab4,Tsonga,xd27,Tsonga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.369540514,NA,NA,NA,,5.957194535
tson1249,0,1,1,3,5,3,Ab4,xd27,Tsonga,1920,1,8,8,4,8,1,8,9,11,6,1,4,3,1,1,9,9,12,5,15,9,6,3,6,7,NA,2,NA,8,5,6,3,1,7,2,6,1,1,9,9,6,1,1,6,1,1,1,5,3,10,10,9,9,9,9,9,9,9,9,4,9,1,9,1,1,1,2,1,9,7,1,6,2,2,2,4,8,NA,NA,NA,NA,NA,5,12,6,NA,2,NA,Tsonga,tso,language,Africa,-23.5754,31.8105,1448,Tsonga,TSONGA,Niger-Congo,Africa,South Africa,-23.73639576,23.73639576,24,30.93158421,14.639686,8.682491466,4.439991585,7.400079517,6.259761764,8.711943644,0.286209473,6.108751484,218.2132938,23.61699023,6.437512993,463.1070693,316.230885,760.6298306,444.3989456,69.29671353,1.098612289,20,80,0.16099576,0.87891579,SCCS3,Tsonga,xd27,Tsonga,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,1.633331275,NA,NA,NA,,5.957194535
tuca1252,0,2,3,0,5,NA,Se12,xd1365,Tucano,1950,5,8,4,6,8,1,8,9,11,6,1,5,4,1,1,9,9,1,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Tucano,tuo,language,South America,0.579755,-69.5763,1817,Tucano,TUCANO,Tucanoan,Americas,Brazil,0.32774419,0.32774419,0,-69.21937383,8.433811582,8.35127856,12,7.390944891,7.390944891,9.857791899,0.185221865,6.990908587,255.585661,21.94768193,8.131586264,131.2432326,86.22731666,183.0705958,96.84327916,21.3014939,1.098612289,50,50,0.25201081,0.35692617,Se12,Tucano,xd1365,Tucano,Tucanoan,MonthlyMeanNetPrimaryProduction,3.288290514,NA,NA,NA,,0.082533023
tuca1252,0,2,3,0,5,NA,Se12,xd1365,Tucano,1950,5,8,4,6,8,1,8,9,11,6,1,5,4,1,1,9,9,1,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Tucano,tuo,language,South America,0.579755,-69.5763,3432,Tucano,TUCANO,Tucanoan,Americas,Colombia,0.65864687,0.65864687,1,-69.80685312,7.60090246,6.949165344,12,7.384880762,7.384850878,9.866142196,0.075537172,7.001581936,254.8828603,21.97689383,8.128980861,168.9705285,103.7732146,204.0794209,100.3062063,22.32098716,0.693147181,50,50,0.07889187,0.23055312,Se12,Tucano,xd1365,Tucano,Tucanoan,MonthlyMeanNetPrimaryProduction,3.288290514,NA,NA,NA,,0.651737115
tuli1249,0,1,0,3,6,2,Ai42,xd373,Tullishi,1943.5,1,8,2,2,8,1,8,9,11,3,9,3,1,4,3,9,9,8,7,15,9,4,3,6,6,NA,3,NA,NA,NA,1,NA,1,7,2,6,2,9,9,NA,6,9,NA,NA,1,NA,2,3,10,10,NA,9,10,NA,NA,9,NA,9,9,1,9,1,9,3,3,1,2,NA,NA,6,4,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,8,NA,2,3500,Tulishi,tey,language,Africa,11.4507,29.108,3652,Tira,TIRA,Niger-Congo,Africa,Sudan,11.02428263,11.02428263,11,30.59782467,10.59663473,6.771081836,5.341689039,7.582875372,6.448448612,6.970475743,0.614900805,5.870074874,264.9404537,NA,6.62572239,687.3484382,512.296065,1023.508444,511.2123786,84.42529327,NA,10,90,0.42641737,1.48982467,Ai42,Tullishi,xd373,Tulishi,Kadugli-Krongo,MonthlyMeanNetPrimaryProduction,0.250609205,NA,NA,NA,,3.825552897
tuli1249,0,1,0,3,6,2,Ai42,xd373,Tullishi,1943.5,1,8,2,2,8,1,8,9,11,3,9,3,1,4,3,9,9,8,7,15,9,4,3,6,6,NA,3,NA,NA,NA,1,NA,1,7,2,6,2,9,9,NA,6,9,NA,NA,1,NA,2,3,10,10,NA,9,10,NA,NA,9,NA,9,9,1,9,1,9,3,3,1,2,NA,NA,6,4,NA,2,2,9,4,8,NA,NA,NA,NA,NA,NA,NA,8,NA,2,3500,Tulishi,tey,language,Africa,11.4507,29.108,5468,Ngile,NGILE,Niger-Congo,Africa,Sudan,10.82831368,10.82831368,11,29.87565646,10.54534144,5.375016711,5.089175685,7.647589966,6.415795113,6.685675316,0.487550905,5.943633974,277.2446554,NA,6.591274626,493.5439732,455.8487946,592.4978442,136.6490496,34.58778067,NA,10,90,0.62238632,0.76765646,Ai42,Tullishi,xd373,Tulishi,Kadugli-Krongo,MonthlyMeanNetPrimaryProduction,0.250609205,NA,NA,NA,,5.170324727
tumb1250,0,2,0,1,7,3,Ac36,xd62,Tumbuka,1932.5,1,8,4,4,8,1,8,9,11,4,9,4,4,1,1,9,9,1,3,1,1,5,3,6,7,NA,3,3,NA,5,1,NA,1,3,1,6,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,9,NA,NA,9,4,9,1,9,2,2,1,1,7,4,7,4,NA,2,2,NA,4,8,NA,NA,NA,NA,NA,NA,NA,6,NA,2,115000,Tumbuka,tum,language,Africa,-11.3297,33.3738,654,Tumbuka,TUMBUKA,Niger-Congo,Africa,Zambia,-11.25733137,11.25733137,11,32.96186336,12.81038861,9.928753521,6.676317987,7.414269963,6.631365813,8.692450899,0.423621835,6.531751109,221.8602912,23.44299163,6.813513215,945.9099307,593.6417376,2182.395431,1588.753693,260.6729847,1.098612289,20,80,0.07236863,0.41193664,Ac36,Tumbuka,xd62,Tumbuka,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.19416996,NA,NA,NA,,2.881635091
tumb1250,0,2,0,1,7,3,Ac36,xd62,Tumbuka,1932.5,1,8,4,4,8,1,8,9,11,4,9,4,4,1,1,9,9,1,3,1,1,5,3,6,7,NA,3,3,NA,5,1,NA,1,3,1,6,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,3,NA,NA,NA,NA,NA,NA,9,NA,NA,9,4,9,1,9,2,2,1,1,7,4,7,4,NA,2,2,NA,4,8,NA,NA,NA,NA,NA,NA,NA,6,NA,2,115000,Tumbuka,tum,language,Africa,-11.3297,33.3738,745,Tumbuka,TUMBUKA,Niger-Congo,Africa,Malawi,-11.26096279,11.26096279,11,33.71828863,14.60396792,9.771232992,7.13325782,7.324657794,6.678459269,8.619831489,0.479488474,6.603774495,197.1469196,24.67488437,6.914587518,1361.305774,476,2421.182824,1945.182824,352.0569167,NA,20,80,0.06873721,0.34448863,Ac36,Tumbuka,xd62,Tumbuka,Atlantic-Congo,MonthlyMeanNetPrimaryProduction,2.19416996,NA,NA,NA,,4.832734926
